(0,0) -> (1,0), w=1.000, (0,1), w=1.000, (1,1), w=1.414
(0,1) -> (1,1), w=1.000, (0,0), w=1.000, (0,2), w=1.000, (1,0), w=1.414, (1,2), w=1.414
(0,2) -> (1,2), w=1.000, (0,1), w=1.000, (0,3), w=1.000, (1,1), w=1.414, (1,3), w=1.414
(0,3) -> (1,3), w=1.000, (0,2), w=1.000, (0,4), w=1.000, (1,2), w=1.414, (1,4), w=1.414
(0,4) -> (1,4), w=1.000, (0,3), w=1.000, (0,5), w=1.000, (1,3), w=1.414, (1,5), w=1.414
(0,5) -> (1,5), w=1.000, (0,4), w=1.000, (0,6), w=1.000, (1,4), w=1.414, (1,6), w=1.414
(0,6) -> (1,6), w=1.000, (0,5), w=1.000, (0,7), w=1.000, (1,5), w=1.414, (1,7), w=1.414
(0,7) -> (1,7), w=1.000, (0,6), w=1.000, (0,8), w=1.000, (1,6), w=1.414, (1,8), w=1.414
(0,8) -> (1,8), w=1.000, (0,7), w=1.000, (0,9), w=1.000, (1,7), w=1.414, (1,9), w=1.414
(0,9) -> (1,9), w=1.000, (0,8), w=1.000, (0,10), w=1.000, (1,8), w=1.414, (1,10), w=1.414
(0,10) -> (1,10), w=1.000, (0,9), w=1.000, (0,11), w=1.000, (1,9), w=1.414, (1,11), w=1.414
(0,11) -> (1,11), w=1.000, (0,10), w=1.000, (0,12), w=1.000, (1,10), w=1.414, (1,12), w=1.414
(0,12) -> (1,12), w=1.000, (0,11), w=1.000, (0,13), w=1.000, (1,11), w=1.414, (1,13), w=1.414
(0,13) -> (1,13), w=1.000, (0,12), w=1.000, (0,14), w=1.000, (1,12), w=1.414, (1,14), w=1.414
(0,14) -> (1,14), w=1.000, (0,13), w=1.000, (0,15), w=1.000, (1,13), w=1.414, (1,15), w=1.414
(0,15) -> (1,15), w=1.000, (0,14), w=1.000, (0,16), w=1.000, (1,14), w=1.414, (1,16), w=1.414
(0,16) -> (1,16), w=1.000, (0,15), w=1.000, (0,17), w=1.000, (1,15), w=1.414, (1,17), w=1.414
(0,17) -> (1,17), w=1.000, (0,16), w=1.000, (0,18), w=1.000, (1,16), w=1.414, (1,18), w=1.414
(0,18) -> (1,18), w=1.000, (0,17), w=1.000, (0,19), w=1.000, (1,17), w=1.414, (1,19), w=1.414
(0,19) -> (1,19), w=1.000, (0,18), w=1.000, (0,20), w=1.000, (1,18), w=1.414, (1,20), w=1.414
(0,20) -> (1,20), w=1.000, (0,19), w=1.000, (0,21), w=1.000, (1,19), w=1.414, (1,21), w=1.414
(0,21) -> (1,21), w=1.000, (0,20), w=1.000, (0,22), w=1.000, (1,20), w=1.414, (1,22), w=1.414
(0,22) -> (1,22), w=1.000, (0,21), w=1.000, (0,23), w=1.000, (1,21), w=1.414, (1,23), w=1.414
(0,23) -> (1,23), w=1.000, (0,22), w=1.000, (0,24), w=1.000, (1,22), w=1.414, (1,24), w=1.414
(0,24) -> (1,24), w=1.000, (0,23), w=1.000, (0,25), w=1.000, (1,23), w=1.414, (1,25), w=1.414
(0,25) -> (1,25), w=1.000, (0,24), w=1.000, (0,26), w=1.000, (1,24), w=1.414, (1,26), w=1.414
(0,26) -> (1,26), w=1.000, (0,25), w=1.000, (0,27), w=1.000, (1,25), w=1.414, (1,27), w=1.414
(0,27) -> (1,27), w=1.000, (0,26), w=1.000, (0,28), w=1.000, (1,26), w=1.414, (1,28), w=1.414
(0,28) -> (1,28), w=1.000, (0,27), w=1.000, (0,29), w=1.000, (1,27), w=1.414, (1,29), w=1.414
(0,29) -> (1,29), w=1.000, (0,28), w=1.000, (0,30), w=1.000, (1,28), w=1.414, (1,30), w=1.414
(0,30) -> (1,30), w=1.000, (0,29), w=1.000, (0,31), w=1.000, (1,29), w=1.414, (1,31), w=1.414
(0,31) -> (1,31), w=1.000, (0,30), w=1.000, (0,32), w=1.000, (1,30), w=1.414, (1,32), w=1.414
(0,32) -> (1,32), w=1.000, (0,31), w=1.000, (0,33), w=1.000, (1,31), w=1.414, (1,33), w=1.414
(0,33) -> (1,33), w=1.000, (0,32), w=1.000, (0,34), w=1.000, (1,32), w=1.414, (1,34), w=1.414
(0,34) -> (1,34), w=1.000, (0,33), w=1.000, (0,35), w=1.000, (1,33), w=1.414, (1,35), w=1.414
(0,35) -> (1,35), w=1.000, (0,34), w=1.000, (0,36), w=1.000, (1,34), w=1.414, (1,36), w=1.414
(0,36) -> (1,36), w=1.000, (0,35), w=1.000, (0,37), w=1.000, (1,35), w=1.414, (1,37), w=1.414
(0,37) -> (1,37), w=1.000, (0,36), w=1.000, (0,38), w=1.000, (1,36), w=1.414, (1,38), w=1.414
(0,38) -> (1,38), w=1.000, (0,37), w=1.000, (0,39), w=1.000, (1,37), w=1.414, (1,39), w=1.414
(0,39) -> (1,39), w=1.000, (0,38), w=1.000, (0,40), w=1.000, (1,38), w=1.414, (1,40), w=1.414
(0,40) -> (1,40), w=1.000, (0,39), w=1.000, (0,41), w=1.000, (1,39), w=1.414, (1,41), w=1.414
(0,41) -> (1,41), w=1.000, (0,40), w=1.000, (1,40), w=1.414
(1,0) -> (0,0), w=1.000, (2,0), w=1.000, (1,1), w=1.000, (0,1), w=1.414, (2,1), w=1.414
(1,1) -> (0,1), w=1.000, (2,1), w=1.000, (1,0), w=1.000, (1,2), w=1.000, (0,0), w=1.414, (2,0), w=1.414, (0,2), w=1.414, (2,2), w=1.414
(32,9) -> (31,9), w=1.000, (33,9), w=1.000, (32,8), w=1.000, (32,10), w=1.000, (31,8), w=1.414, (33,8), w=1.414, (31,10), w=1.414, (33,10), w=1.414
(32,10) -> (31,10), w=1.000, (33,10), w=1.000, (32,9), w=1.000, (32,11), w=1.000, (31,9), w=1.414, (33,9), w=1.414, (31,11), w=1.414, (33,11), w=1.414
(32,11) -> (31,11), w=1.000, (33,11), w=1.000, (32,10), w=1.000, (32,12), w=1.000, (31,10), w=1.414, (33,10), w=1.414, (31,12), w=1.414, (33,12), w=1.414
(32,12) -> (31,12), w=1.000, (33,12), w=1.000, (32,11), w=1.000, (32,13), w=1.000, (31,11), w=1.414, (33,11), w=1.414, (31,13), w=1.414, (33,13), w=1.414
(32,13) -> (31,13), w=1.000, (33,13), w=1.000, (32,12), w=1.000, (32,14), w=1.000, (31,12), w=1.414, (33,12), w=1.414, (31,14), w=1.414, (33,14), w=1.414
(32,14) -> (31,14), w=1.000, (33,14), w=1.000, (32,13), w=1.000, (32,15), w=1.000, (31,13), w=1.414, (33,13), w=1.414, (31,15), w=1.414, (33,15), w=1.414
(32,15) -> (31,15), w=1.000, (33,15), w=1.000, (32,14), w=1.000, (32,16), w=1.000, (31,14), w=1.414, (33,14), w=1.414, (31,16), w=1.414, (33,16), w=1.414
(32,16) -> (31,16), w=1.000, (33,16), w=1.000, (32,15), w=1.000, (32,17), w=1.000, (31,15), w=1.414, (33,15), w=1.414, (31,17), w=1.414, (33,17), w=1.414
(32,17) -> (31,17), w=1.000, (33,17), w=1.000, (32,16), w=1.000, (32,18), w=1.000, (31,16), w=1.414, (33,16), w=1.414, (31,18), w=1.414, (33,18), w=1.414
(32,18) -> (31,18), w=1.000, (33,18), w=1.000, (32,17), w=1.000, (32,19), w=1.000, (31,17), w=1.414, (33,17), w=1.414, (31,19), w=1.414, (33,19), w=1.414
(32,19) -> (31,19), w=1.000, (33,19), w=1.000, (32,18), w=1.000, (32,20), w=1.000, (31,18), w=1.414, (33,18), w=1.414, (31,20), w=1.414, (33,20), w=1.414
(32,20) -> (31,20), w=1.000, (33,20), w=1.000, (32,19), w=1.000, (32,21), w=1.000, (31,19), w=1.414, (33,19), w=1.414, (31,21), w=1.414, (33,21), w=1.414
(32,21) -> (31,21), w=1.000, (33,21), w=1.000, (32,20), w=1.000, (32,22), w=1.000, (31,20), w=1.414, (33,20), w=1.414, (31,22), w=1.414, (33,22), w=1.414
(32,22) -> (31,22), w=1.000, (33,22), w=1.000, (32,21), w=1.000, (32,23), w=1.000, (31,21), w=1.414, (33,21), w=1.414, (31,23), w=1.414, (33,23), w=1.414
(32,23) -> (31,23), w=1.000, (33,23), w=1.000, (32,22), w=1.000, (32,24), w=1.000, (31,22), w=1.414, (33,22), w=1.414, (31,24), w=1.414, (33,24), w=1.414
(32,24) -> (31,24), w=1.000, (33,24), w=1.000, (32,23), w=1.000, (32,25), w=1.000, (31,23), w=1.414, (33,23), w=1.414, (31,25), w=1.414, (33,25), w=1.414
(32,25) -> (31,25), w=1.000, (33,25), w=1.000, (32,24), w=1.000, (32,26), w=1.000, (31,24), w=1.414, (33,24), w=1.414, (31,26), w=1.414, (33,26), w=1.414
(32,26) -> (31,26), w=1.000, (33,26), w=1.000, (32,25), w=1.000, (32,27), w=1.000, (31,25), w=1.414, (33,25), w=1.414, (31,27), w=1.414, (33,27), w=1.414
(32,27) -> (31,27), w=1.000, (33,27), w=1.000, (32,26), w=1.000, (32,28), w=1.000, (31,26), w=1.414, (33,26), w=1.414, (31,28), w=1.414, (33,28), w=1.414
(32,28) -> (31,28), w=1.000, (33,28), w=1.000, (32,27), w=1.000, (32,29), w=1.000, (31,27), w=1.414, (33,27), w=1.414, (31,29), w=1.414, (33,29), w=1.414
(32,29) -> (31,29), w=1.000, (33,29), w=1.000, (32,28), w=1.000, (32,30), w=1.000, (31,28), w=1.414, (33,28), w=1.414, (31,30), w=1.414, (33,30), w=1.414
(32,30) -> (31,30), w=1.000, (33,30), w=1.000, (32,29), w=1.000, (32,31), w=1.000, (31,29), w=1.414, (33,29), w=1.414, (31,31), w=1.414, (33,31), w=1.414
(32,31) -> (31,31), w=1.000, (33,31), w=1.000, (32,30), w=1.000, (32,32), w=1.000, (31,30), w=1.414, (33,30), w=1.414, (31,32), w=1.414, (33,32), w=1.414
(32,32) -> (31,32), w=1.000, (33,32), w=1.000, (32,31), w=1.000, (32,33), w=1.000, (31,31), w=1.414, (33,31), w=1.414, (31,33), w=1.414, (33,33), w=1.414
(32,33) -> (31,33), w=1.000, (33,33), w=1.000, (32,32), w=1.000, (32,34), w=1.000, (31,32), w=1.414, (33,32), w=1.414, (31,34), w=1.414, (33,34), w=1.414
(32,34) -> (31,34), w=1.000, (33,34), w=1.000, (32,33), w=1.000, (32,35), w=1.000, (31,33), w=1.414, (33,33), w=1.414, (31,35), w=1.414, (33,35), w=1.414
(32,35) -> (31,35), w=1.000, (33,35), w=1.000, (32,34), w=1.000, (32,36), w=1.000, (31,34), w=1.414, (33,34), w=1.414, (31,36), w=1.414, (33,36), w=1.414
(32,36) -> (31,36), w=1.000, (33,36), w=1.000, (32,35), w=1.000, (32,37), w=1.000, (31,35), w=1.414, (33,35), w=1.414, (31,37), w=1.414, (33,37), w=1.414
(32,37) -> (31,37), w=1.000, (33,37), w=1.000, (32,36), w=1.000, (32,38), w=1.000, (31,36), w=1.414, (33,36), w=1.414, (31,38), w=1.414, (33,38), w=1.414
(32,38) -> (31,38), w=1.000, (33,38), w=1.000, (32,37), w=1.000, (32,39), w=1.000, (31,37), w=1.414, (33,37), w=1.414, (31,39), w=1.414, (33,39), w=1.414
(32,39) -> (31,39), w=1.000, (33,39), w=1.000, (32,38), w=1.000, (32,40), w=1.000, (31,38), w=1.414, (33,38), w=1.414, (31,40), w=1.414, (33,40), w=1.414
(32,40) -> (31,40), w=1.000, (33,40), w=1.000, (32,39), w=1.000, (32,41), w=1.000, (31,39), w=1.414, (33,39), w=1.414, (31,41), w=1.414, (33,41), w=1.414
(32,41) -> (31,41), w=1.000, (33,41), w=1.000, (32,40), w=1.000, (31,40), w=1.414, (33,40), w=1.414
(33,0) -> (32,0), w=1.000, (34,0), w=1.000, (33,1), w=1.000, (32,1), w=1.414, (34,1), w=1.414
(33,1) -> (32,1), w=1.000, (34,1), w=1.000, (33,0), w=1.000, (33,2), w=1.000, (32,0), w=1.414, (34,0), w=1.414, (32,2), w=1.414, (34,2), w=1.414
(33,2) -> (32,2), w=1.000, (34,2), w=1.000, (33,1), w=1.000, (33,3), w=1.000, (32,1), w=1.414, (34,1), w=1.414, (32,3), w=1.414, (34,3), w=1.414
(33,3) -> (32,3), w=1.000, (34,3), w=1.000, (33,2), w=1.000, (33,4), w=1.000, (32,2), w=1.414, (34,2), w=1.414, (32,4), w=1.414, (34,4), w=1.414
(33,4) -> (32,4), w=1.000, (34,4), w=1.000, (33,3), w=1.000, (33,5), w=1.000, (32,3), w=1.414, (34,3), w=1.414, (32,5), w=1.414, (34,5), w=1.414
(33,5) -> (32,5), w=1.000, (34,5), w=1.000, (33,4), w=1.000, (33,6), w=1.000, (32,4), w=1.414, (34,4), w=1.414, (32,6), w=1.414, (34,6), w=1.414
(33,6) -> (32,6), w=1.000, (34,6), w=1.000, (33,5), w=1.000, (33,7), w=1.000, (32,5), w=1.414, (34,5), w=1.414, (32,7), w=1.414, (34,7), w=1.414
(33,7) -> (32,7), w=1.000, (34,7), w=1.000, (33,6), w=1.000, (33,8), w=1.000, (32,6), w=1.414, (34,6), w=1.414, (32,8), w=1.414, (34,8), w=1.414
(33,8) -> (32,8), w=1.000, (34,8), w=1.000, (33,7), w=1.000, (33,9), w=1.000, (32,7), w=1.414, (34,7), w=1.414, (32,9), w=1.414, (34,9), w=1.414
(33,9) -> (32,9), w=1.000, (34,9), w=1.000, (33,8), w=1.000, (33,10), w=1.000, (32,8), w=1.414, (34,8), w=1.414, (32,10), w=1.414, (34,10), w=1.414
(33,10) -> (32,10), w=1.000, (34,10), w=1.000, (33,9), w=1.000, (33,11), w=1.000, (32,9), w=1.414, (34,9), w=1.414, (32,11), w=1.414, (34,11), w=1.414
(33,11) -> (32,11), w=1.000, (34,11), w=1.000, (33,10), w=1.000, (33,12), w=1.000, (32,10), w=1.414, (34,10), w=1.414, (32,12), w=1.414, (34,12), w=1.414
(33,12) -> (32,12), w=1.000, (34,12), w=1.000, (33,11), w=1.000, (33,13), w=1.000, (32,11), w=1.414, (34,11), w=1.414, (32,13), w=1.414, (34,13), w=1.414
(33,13) -> (32,13), w=1.000, (34,13), w=1.000, (33,12), w=1.000, (33,14), w=1.000, (32,12), w=1.414, (34,12), w=1.414, (32,14), w=1.414, (34,14), w=1.414
(33,14) -> (32,14), w=1.000, (34,14), w=1.000, (33,13), w=1.000, (33,15), w=1.000, (32,13), w=1.414, (34,13), w=1.414, (32,15), w=1.414, (34,15), w=1.414
(33,15) -> (32,15), w=1.000, (34,15), w=1.000, (33,14), w=1.000, (33,16), w=1.000, (32,14), w=1.414, (34,14), w=1.414, (32,16), w=1.414, (34,16), w=1.414
(33,16) -> (32,16), w=1.000, (34,16), w=1.000, (33,15), w=1.000, (33,17), w=1.000, (32,15), w=1.414, (34,15), w=1.414, (32,17), w=1.414, (34,17), w=1.414
(33,17) -> (32,17), w=1.000, (34,17), w=1.000, (33,16), w=1.000, (33,18), w=1.000, (32,16), w=1.414, (34,16), w=1.414, (32,18), w=1.414, (34,18), w=1.414
(33,18) -> (32,18), w=1.000, (34,18), w=1.000, (33,17), w=1.000, (33,19), w=1.000, (32,17), w=1.414, (34,17), w=1.414, (32,19), w=1.414, (34,19), w=1.414
(33,19) -> (32,19), w=1.000, (34,19), w=1.000, (33,18), w=1.000, (33,20), w=1.000, (32,18), w=1.414, (34,18), w=1.414, (32,20), w=1.414, (34,20), w=1.414
(33,20) -> (32,20), w=1.000, (34,20), w=1.000, (33,19), w=1.000, (33,21), w=1.000, (32,19), w=1.414, (34,19), w=1.414, (32,21), w=1.414, (34,21), w=1.414
(33,21) -> (32,21), w=1.000, (34,21), w=1.000, (33,20), w=1.000, (33,22), w=1.000, (32,20), w=1.414, (34,20), w=1.414, (32,22), w=1.414, (34,22), w=1.414
(33,22) -> (32,22), w=1.000, (34,22), w=1.000, (33,21), w=1.000, (33,23), w=1.000, (32,21), w=1.414, (34,21), w=1.414, (32,23), w=1.414, (34,23), w=1.414
(33,23) -> (32,23), w=1.000, (34,23), w=1.000, (33,22), w=1.000, (33,24), w=1.000, (32,22), w=1.414, (34,22), w=1.414, (32,24), w=1.414, (34,24), w=1.414
(33,24) -> (32,24), w=1.000, (34,24), w=1.000, (33,23), w=1.000, (33,25), w=1.000, (32,23), w=1.414, (34,23), w=1.414, (32,25), w=1.414, (34,25), w=1.414
(33,25) -> (32,25), w=1.000, (34,25), w=1.000, (33,24), w=1.000, (33,26), w=1.000, (32,24), w=1.414, (34,24), w=1.414, (32,26), w=1.414, (34,26), w=1.414
(33,26) -> (32,26), w=1.000, (34,26), w=1.000, (33,25), w=1.000, (33,27), w=1.000, (32,25), w=1.414, (34,25), w=1.414, (32,27), w=1.414, (34,27), w=1.414
(33,27) -> (32,27), w=1.000, (34,27), w=1.000, (33,26), w=1.000, (33,28), w=1.000, (32,26), w=1.414, (34,26), w=1.414, (32,28), w=1.414, (34,28), w=1.414
(33,28) -> (32,28), w=1.000, (34,28), w=1.000, (33,27), w=1.000, (33,29), w=1.000, (32,27), w=1.414, (34,27), w=1.414, (32,29), w=1.414, (34,29), w=1.414
(33,29) -> (32,29), w=1.000, (34,29), w=1.000, (33,28), w=1.000, (33,30), w=1.000, (32,28), w=1.414, (34,28), w=1.414, (32,30), w=1.414, (34,30), w=1.414
(33,30) -> (32,30), w=1.000, (34,30), w=1.000, (33,29), w=1.000, (33,31), w=1.000, (32,29), w=1.414, (34,29), w=1.414, (32,31), w=1.414, (34,31), w=1.414
(33,31) -> (32,31), w=1.000, (34,31), w=1.000, (33,30), w=1.000, (33,32), w=1.000, (32,30), w=1.414, (34,30), w=1.414, (32,32), w=1.414, (34,32), w=1.414
(33,32) -> (32,32), w=1.000, (34,32), w=1.000, (33,31), w=1.000, (33,33), w=1.000, (32,31), w=1.414, (34,31), w=1.414, (32,33), w=1.414, (34,33), w=1.414
(33,33) -> (32,33), w=1.000, (34,33), w=1.000, (33,32), w=1.000, (33,34), w=1.000, (32,32), w=1.414, (34,32), w=1.414, (32,34), w=1.414, (34,34), w=1.414
(33,34) -> (32,34), w=1.000, (34,34), w=1.000, (33,33), w=1.000, (33,35), w=1.000, (32,33), w=1.414, (34,33), w=1.414, (32,35), w=1.414, (34,35), w=1.414
(33,35) -> (32,35), w=1.000, (34,35), w=1.000, (33,34), w=1.000, (33,36), w=1.000, (32,34), w=1.414, (34,34), w=1.414, (32,36), w=1.414, (34,36), w=1.414
(33,36) -> (32,36), w=1.000, (34,36), w=1.000, (33,35), w=1.000, (33,37), w=1.000, (32,35), w=1.414, (34,35), w=1.414, (32,37), w=1.414, (34,37), w=1.414
(33,37) -> (32,37), w=1.000, (34,37), w=1.000, (33,36), w=1.000, (33,38), w=1.000, (32,36), w=1.414, (34,36), w=1.414, (32,38), w=1.414, (34,38), w=1.414
(33,38) -> (32,38), w=1.000, (34,38), w=1.000, (33,37), w=1.000, (33,39), w=1.000, (32,37), w=1.414, (34,37), w=1.414, (32,39), w=1.414, (34,39), w=1.414
(33,39) -> (32,39), w=1.000, (34,39), w=1.000, (33,38), w=1.000, (33,40), w=1.000, (32,38), w=1.414, (34,38), w=1.414, (32,40), w=1.414, (34,40), w=1.414
(33,40) -> (32,40), w=1.000, (34,40), w=1.000, (33,39), w=1.000, (33,41), w=1.000, (32,39), w=1.414, (34,39), w=1.414, (32,41), w=1.414, (34,41), w=1.414
(33,41) -> (32,41), w=1.000, (34,41), w=1.000, (33,40), w=1.000, (32,40), w=1.414, (34,40), w=1.414
(34,0) -> (33,0), w=1.000, (35,0), w=1.000, (34,1), w=1.000, (33,1), w=1.414, (35,1), w=1.414
(34,1) -> (33,1), w=1.000, (35,1), w=1.000, (34,0), w=1.000, (34,2), w=1.000, (33,0), w=1.414, (35,0), w=1.414, (33,2), w=1.414, (35,2), w=1.414
(34,2) -> (33,2), w=1.000, (35,2), w=1.000, (34,1), w=1.000, (34,3), w=1.000, (33,1), w=1.414, (35,1), w=1.414, (33,3), w=1.414, (35,3), w=1.414
(34,3) -> (33,3), w=1.000, (35,3), w=1.000, (34,2), w=1.000, (34,4), w=1.000, (33,2), w=1.414, (35,2), w=1.414, (33,4), w=1.414, (35,4), w=1.414
(34,4) -> (33,4), w=1.000, (35,4), w=1.000, (34,3), w=1.000, (34,5), w=1.000, (33,3), w=1.414, (35,3), w=1.414, (33,5), w=1.414, (35,5), w=1.414
(34,5) -> (33,5), w=1.000, (35,5), w=1.000, (34,4), w=1.000, (34,6), w=1.000, (33,4), w=1.414, (35,4), w=1.414, (33,6), w=1.414, (35,6), w=1.414
(34,6) -> (33,6), w=1.000, (35,6), w=1.000, (34,5), w=1.000, (34,7), w=1.000, (33,5), w=1.414, (35,5), w=1.414, (33,7), w=1.414, (35,7), w=1.414
(34,7) -> (33,7), w=1.000, (35,7), w=1.000, (34,6), w=1.000, (34,8), w=1.000, (33,6), w=1.414, (35,6), w=1.414, (33,8), w=1.414, (35,8), w=1.414
(34,8) -> (33,8), w=1.000, (35,8), w=1.000, (34,7), w=1.000, (34,9), w=1.000, (33,7), w=1.414, (35,7), w=1.414, (33,9), w=1.414, (35,9), w=1.414
(34,9) -> (33,9), w=1.000, (35,9), w=1.000, (34,8), w=1.000, (34,10), w=1.000, (33,8), w=1.414, (35,8), w=1.414, (33,10), w=1.414, (35,10), w=1.414
(34,10) -> (33,10), w=1.000, (35,10), w=1.000, (34,9), w=1.000, (34,11), w=1.000, (33,9), w=1.414, (35,9), w=1.414, (33,11), w=1.414, (35,11), w=1.414
(34,11) -> (33,11), w=1.000, (35,11), w=1.000, (34,10), w=1.000, (34,12), w=1.000, (33,10), w=1.414, (35,10), w=1.414, (33,12), w=1.414, (35,12), w=1.414
(34,12) -> (33,12), w=1.000, (35,12), w=1.000, (34,11), w=1.000, (34,13), w=1.000, (33,11), w=1.414, (35,11), w=1.414, (33,13), w=1.414, (35,13), w=1.414
(34,13) -> (33,13), w=1.000, (35,13), w=1.000, (34,12), w=1.000, (34,14), w=1.000, (33,12), w=1.414, (35,12), w=1.414, (33,14), w=1.414, (35,14), w=1.414
(34,14) -> (33,14), w=1.000, (35,14), w=1.000, (34,13), w=1.000, (34,15), w=1.000, (33,13), w=1.414, (35,13), w=1.414, (33,15), w=1.414, (35,15), w=1.414
(34,15) -> (33,15), w=1.000, (35,15), w=1.000, (34,14), w=1.000, (34,16), w=1.000, (33,14), w=1.414, (35,14), w=1.414, (33,16), w=1.414, (35,16), w=1.414
(34,16) -> (33,16), w=1.000, (35,16), w=1.000, (34,15), w=1.000, (34,17), w=1.000, (33,15), w=1.414, (35,15), w=1.414, (33,17), w=1.414, (35,17), w=1.414
(34,17) -> (33,17), w=1.000, (35,17), w=1.000, (34,16), w=1.000, (34,18), w=1.000, (33,16), w=1.414, (35,16), w=1.414, (33,18), w=1.414, (35,18), w=1.414
(34,18) -> (33,18), w=1.000, (35,18), w=1.000, (34,17), w=1.000, (34,19), w=1.000, (33,17), w=1.414, (35,17), w=1.414, (33,19), w=1.414, (35,19), w=1.414
(34,19) -> (33,19), w=1.000, (35,19), w=1.000, (34,18), w=1.000, (34,20), w=1.000, (33,18), w=1.414, (35,18), w=1.414, (33,20), w=1.414, (35,20), w=1.414
(34,20) -> (33,20), w=1.000, (35,20), w=1.000, (34,19), w=1.000, (34,21), w=1.000, (33,19), w=1.414, (35,19), w=1.414, (33,21), w=1.414, (35,21), w=1.414
(34,21) -> (33,21), w=1.000, (35,21), w=1.000, (34,20), w=1.000, (34,22), w=1.000, (33,20), w=1.414, (35,20), w=1.414, (33,22), w=1.414, (35,22), w=1.414
(34,22) -> (33,22), w=1.000, (35,22), w=1.000, (34,21), w=1.000, (34,23), w=1.000, (33,21), w=1.414, (35,21), w=1.414, (33,23), w=1.414, (35,23), w=1.414
(34,23) -> (33,23), w=1.000, (35,23), w=1.000, (34,22), w=1.000, (34,24), w=1.000, (33,22), w=1.414, (35,22), w=1.414, (33,24), w=1.414, (35,24), w=1.414
(34,24) -> (33,24), w=1.000, (35,24), w=1.000, (34,23), w=1.000, (34,25), w=1.000, (33,23), w=1.414, (35,23), w=1.414, (33,25), w=1.414, (35,25), w=1.414
(34,25) -> (33,25), w=1.000, (35,25), w=1.000, (34,24), w=1.000, (34,26), w=1.000, (33,24), w=1.414, (35,24), w=1.414, (33,26), w=1.414, (35,26), w=1.414
(34,26) -> (33,26), w=1.000, (35,26), w=1.000, (34,25), w=1.000, (34,27), w=1.000, (33,25), w=1.414, (35,25), w=1.414, (33,27), w=1.414, (35,27), w=1.414
(34,27) -> (33,27), w=1.000, (35,27), w=1.000, (34,26), w=1.000, (34,28), w=1.000, (33,26), w=1.414, (35,26), w=1.414, (33,28), w=1.414, (35,28), w=1.414
(34,28) -> (33,28), w=1.000, (35,28), w=1.000, (34,27), w=1.000, (34,29), w=1.000, (33,27), w=1.414, (35,27), w=1.414, (33,29), w=1.414, (35,29), w=1.414
(34,29) -> (33,29), w=1.000, (35,29), w=1.000, (34,28), w=1.000, (34,30), w=1.000, (33,28), w=1.414, (35,28), w=1.414, (33,30), w=1.414, (35,30), w=1.414
(34,30) -> (33,30), w=1.000, (35,30), w=1.000, (34,29), w=1.000, (34,31), w=1.000, (33,29), w=1.414, (35,29), w=1.414, (33,31), w=1.414, (35,31), w=1.414
(34,31) -> (33,31), w=1.000, (35,31), w=1.000, (34,30), w=1.000, (34,32), w=1.000, (33,30), w=1.414, (35,30), w=1.414, (33,32), w=1.414, (35,32), w=1.414
(34,32) -> (33,32), w=1.000, (35,32), w=1.000, (34,31), w=1.000, (34,33), w=1.000, (33,31), w=1.414, (35,31), w=1.414, (33,33), w=1.414, (35,33), w=1.414
(34,33) -> (33,33), w=1.000, (35,33), w=1.000, (34,32), w=1.000, (34,34), w=1.000, (33,32), w=1.414, (35,32), w=1.414, (33,34), w=1.414, (35,34), w=1.414
(34,34) -> (33,34), w=1.000, (35,34), w=1.000, (34,33), w=1.000, (34,35), w=1.000, (33,33), w=1.414, (35,33), w=1.414, (33,35), w=1.414, (35,35), w=1.414
(34,35) -> (33,35), w=1.000, (35,35), w=1.000, (34,34), w=1.000, (34,36), w=1.000, (33,34), w=1.414, (35,34), w=1.414, (33,36), w=1.414, (35,36), w=1.414
(34,36) -> (33,36), w=1.000, (35,36), w=1.000, (34,35), w=1.000, (34,37), w=1.000, (33,35), w=1.414, (35,35), w=1.414, (33,37), w=1.414, (35,37), w=1.414
(34,37) -> (33,37), w=1.000, (35,37), w=1.000, (34,36), w=1.000, (34,38), w=1.000, (33,36), w=1.414, (35,36), w=1.414, (33,38), w=1.414, (35,38), w=1.414
(34,38) -> (33,38), w=1.000, (35,38), w=1.000, (34,37), w=1.000, (34,39), w=1.000, (33,37), w=1.414, (35,37), w=1.414, (33,39), w=1.414, (35,39), w=1.414
(34,39) -> (33,39), w=1.000, (35,39), w=1.000, (34,38), w=1.000, (34,40), w=1.000, (33,38), w=1.414, (35,38), w=1.414, (33,40), w=1.414, (35,40), w=1.414
(34,40) -> (33,40), w=1.000, (35,40), w=1.000, (34,39), w=1.000, (34,41), w=1.000, (33,39), w=1.414, (35,39), w=1.414, (33,41), w=1.414, (35,41), w=1.414
(34,41) -> (33,41), w=1.000, (35,41), w=1.000, (34,40), w=1.000, (33,40), w=1.414, (35,40), w=1.414
(35,0) -> (34,0), w=1.000, (36,0), w=1.000, (35,1), w=1.000, (34,1), w=1.414, (36,1), w=1.414
(35,1) -> (34,1), w=1.000, (36,1), w=1.000, (35,0), w=1.000, (35,2), w=1.000, (34,0), w=1.414, (36,0), w=1.414, (34,2), w=1.414, (36,2), w=1.414
(35,2) -> (34,2), w=1.000, (36,2), w=1.000, (35,1), w=1.000, (35,3), w=1.000, (34,1), w=1.414, (36,1), w=1.414, (34,3), w=1.414, (36,3), w=1.414
